campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr_pct,conversion_rate_pct
238827,Email Campaign,2024-08-03,New Users,SMS,3578,957,26,4530.04,6562.59,2.62,26.74678591391839,2.7168234064785786
361838,Referral Program,2024-08-03,Inactive,Email,4809,870,78,2671.33,9372.2,2.18,18.091079226450404,8.96551724137931
720320,New User Discount,2024-08-02,Inactive,Email,5281,129,75,1257.77,2499.86,1.91,2.442719181973111,58.139534883720934
993475,Weekend Special,2024-08-02,Premium,Social Media,6835,313,70,2130.65,8548.17,2.16,4.579370885149964,22.364217252396166
488960,Festival Offer,2024-08-02,Premium,Social Media,8330,595,34,1881.66,2127.85,2.01,7.142857142857142,5.714285714285714
569878,Flash Sale,2024-08-02,All,Social Media,5863,717,76,2455.64,7618.35,3.95,12.229234180453693,10.599721059972106
72423,Membership Drive,2024-08-02,New Users,Social Media,2965,192,90,3434.13,4274.34,2.58,6.475548060708262,46.875
146183,Category Promotion,2024-08-02,New Users,Social Media,9354,631,84,3645.69,4325.89,1.71,6.745777207611717,13.312202852614895
930544,App Push Notification,2024-08-02,New Users,App,8787,708,93,2127.63,5739.27,2.76,8.057357459883919,13.135593220338984
601456,Email Campaign,2024-08-02,New Users,SMS,7986,652,31,2397.68,3807.98,3.62,8.164287503130478,4.754601226993866
512678,Referral Program,2024-08-02,All,App,2223,807,29,4597.94,3086.32,3.32,36.30229419703104,3.593556381660471
403225,New User Discount,2024-08-01,Premium,SMS,2764,773,72,2397.18,8629.49,2.94,27.966714905933433,9.314359637774903
408769,Weekend Special,2024-08-01,New Users,SMS,4684,355,88,2953.01,7374.36,2.1,7.578992314261315,24.788732394366196
355606,Festival Offer,2024-08-01,All,Social Media,7733,447,28,1522.84,2176.16,1.51,5.780421569895254,6.263982102908278
92672,Flash Sale,2024-08-01,New Users,Social Media,6245,628,19,4210.78,7077.95,2.0,10.056044835868695,3.0254777070063694
412881,Membership Drive,2024-08-01,Inactive,SMS,1133,579,60,2998.96,3848.06,3.33,51.103265666372465,10.362694300518134
725462,Category Promotion,2024-08-01,New Users,App,7644,178,60,4100.43,2725.65,3.55,2.328623757195186,33.70786516853933
260331,App Push Notification,2024-08-01,Premium,SMS,7251,903,94,4266.24,3160.04,3.63,12.453454695904014,10.409745293466225
717340,Email Campaign,2024-08-01,Inactive,App,7310,470,19,3829.59,3534.49,2.52,6.429548563611491,4.042553191489362
873714,Referral Program,2024-08-01,All,App,6886,480,25,1619.51,3855.57,3.7,6.970665117629974,5.208333333333334
356016,New User Discount,2024-07-31,Inactive,Social Media,8868,328,17,4429.06,9854.82,2.94,3.6986919260261617,5.182926829268292
149417,Weekend Special,2024-07-31,Inactive,Email,5019,880,77,3090.85,6876.06,1.56,17.533373181908747,8.75
118980,Festival Offer,2024-07-31,Inactive,App,1314,893,45,1159.56,9456.48,2.71,67.96042617960426,5.039193729003359
382542,Flash Sale,2024-07-31,Inactive,App,9314,386,42,4727.77,8348.7,3.65,4.144298904874383,10.880829015544041
356470,Membership Drive,2024-07-31,All,SMS,7067,389,75,3237.15,5791.96,3.42,5.50445733691807,19.28020565552699
800174,Category Promotion,2024-07-31,All,App,7638,347,47,2074.27,8603.47,3.08,4.543074103168369,13.544668587896252
571624,App Push Notification,2024-07-31,Inactive,SMS,7047,190,17,4017.57,5145.17,2.47,2.696182772811125,8.947368421052632
884284,Email Campaign,2024-07-31,Inactive,Social Media,5415,268,78,2993.74,6379.18,2.97,4.94921514312096,29.1044776119403
329114,Referral Program,2024-07-31,Inactive,Email,7028,515,87,2941.82,8874.55,3.82,7.327831531018782,16.893203883495143
142379,New User Discount,2024-07-30,Premium,Email,2371,641,51,1902.77,7149.5,3.57,27.035006326444538,7.956318252730108
237279,Weekend Special,2024-07-30,Premium,Email,4151,128,54,4898.4,5129.08,1.54,3.0835943146229825,42.1875
178296,Festival Offer,2024-07-30,New Users,Social Media,5309,948,14,4401.24,3702.92,3.15,17.85647014503673,1.4767932489451476
591305,Flash Sale,2024-07-30,Inactive,App,7295,895,32,4479.89,7130.71,3.17,12.268677176148046,3.5754189944134076
346157,Membership Drive,2024-07-30,All,Social Media,3830,763,100,1368.8,5774.52,2.88,19.92167101827676,13.106159895150721
204245,Category Promotion,2024-07-30,Inactive,Email,9848,699,21,4603.37,3010.65,2.44,7.097887896019496,3.004291845493562
521777,App Push Notification,2024-07-30,Premium,Email,8573,486,31,4756.98,2925.47,3.44,5.668960690540067,6.378600823045268
444130,Email Campaign,2024-07-30,New Users,Social Media,8942,304,58,2716.61,8999.77,3.68,3.399686870946097,19.078947368421055
806520,Referral Program,2024-07-30,Premium,Email,5607,811,32,2873.15,4774.69,3.81,14.46406277866952,3.945745992601726
524893,New User Discount,2024-07-29,All,Social Media,9909,504,90,4711.83,6194.97,2.56,5.086285195277021,17.857142857142858
829968,Weekend Special,2024-07-29,Inactive,App,7655,209,57,1404.95,9112.94,1.88,2.7302416721097322,27.27272727272727
611183,Festival Offer,2024-07-29,All,SMS,1335,386,18,1515.91,8280.68,3.97,28.91385767790262,4.66321243523316
293118,Flash Sale,2024-07-29,Inactive,SMS,6888,880,74,3094.1,6538.3,1.81,12.775842044134727,8.409090909090908
836270,Membership Drive,2024-07-29,All,SMS,5244,222,70,2402.28,6322.27,2.19,4.233409610983982,31.53153153153153
218735,Category Promotion,2024-07-29,Premium,App,5193,757,62,1634.45,3697.08,3.61,14.57731561717697,8.190224570673713
953953,App Push Notification,2024-07-29,Premium,App,4868,616,79,3763.68,7692.36,3.03,12.65406737880033,12.824675324675324
552589,Email Campaign,2024-07-29,Premium,Social Media,2806,711,76,3935.06,2373.59,1.83,25.33856022808268,10.68917018284107
355376,Referral Program,2024-07-29,Premium,Social Media,1023,865,19,1838.54,6334.89,3.07,84.55522971652005,2.1965317919075145
267952,New User Discount,2024-07-28,Inactive,App,9629,944,55,4231.35,2816.73,2.0,9.80371793540347,5.826271186440677
748049,Weekend Special,2024-07-28,New Users,App,7744,555,45,1815.25,4867.69,2.49,7.166838842975206,8.108108108108109
515034,Festival Offer,2024-07-28,All,Social Media,7775,139,59,4752.07,6710.99,3.64,1.7877813504823152,42.44604316546763
512596,Flash Sale,2024-07-28,Inactive,SMS,2664,955,34,4917.87,3579.62,2.52,35.848348348348345,3.56020942408377
153844,Membership Drive,2024-07-28,New Users,Email,5116,620,85,2532.77,7188.76,3.4,12.118842845973417,13.709677419354838
826255,Category Promotion,2024-07-28,Inactive,SMS,9631,878,48,4635.93,5455.65,3.82,9.116394974561311,5.466970387243736
605877,App Push Notification,2024-07-28,All,SMS,9360,898,38,3771.86,9100.76,3.37,9.594017094017095,4.231625835189309
854241,Email Campaign,2024-07-28,Premium,App,2215,253,96,4222.07,7119.83,3.62,11.422121896162528,37.94466403162055
149503,Referral Program,2024-07-28,New Users,App,5145,523,93,3626.15,6438.12,2.11,10.165208940719145,17.78202676864245
437168,New User Discount,2024-07-27,New Users,App,7840,383,34,4855.14,9860.4,3.71,4.885204081632653,8.87728459530026
547870,Weekend Special,2024-07-27,All,Email,7155,115,100,3814.87,4210.84,3.4,1.6072676450034942,86.95652173913044
819189,Festival Offer,2024-07-27,All,Email,8251,220,23,1421.1,4288.71,1.78,2.6663434735183613,10.454545454545453
822731,Flash Sale,2024-07-27,New Users,Social Media,1300,520,76,1927.42,4111.59,2.31,40.0,14.615384615384617
74683,Membership Drive,2024-07-27,Inactive,Email,7439,576,44,3917.82,9072.29,2.57,7.742976206479366,7.638888888888889
516485,Category Promotion,2024-07-27,All,Social Media,4477,626,86,2516.4,2420.69,2.13,13.982577618941255,13.738019169329075
27041,App Push Notification,2024-07-27,Premium,Email,2523,957,12,3603.22,9873.97,3.37,37.93103448275862,1.2539184952978055
480113,Email Campaign,2024-07-27,New Users,Email,3254,974,82,1366.9,8439.56,2.74,29.932390903503382,8.41889117043121
794439,Referral Program,2024-07-27,Premium,SMS,9255,214,66,1734.4,9492.11,1.83,2.3122636412749866,30.8411214953271
841866,New User Discount,2024-07-26,Premium,App,8624,846,32,2783.61,2399.08,3.35,9.809833024118738,3.7825059101654848
263078,Weekend Special,2024-07-26,Premium,App,8803,940,60,4284.84,4882.68,2.55,10.678177893899807,6.382978723404255
483473,Festival Offer,2024-07-26,Inactive,Social Media,4114,604,61,4844.62,4186.86,1.53,14.681575109382598,10.099337748344372
251399,Flash Sale,2024-07-26,New Users,Email,9276,726,51,4401.47,9390.46,2.17,7.826649417852523,7.024793388429752
126783,Membership Drive,2024-07-26,All,SMS,7159,166,48,3918.23,3986.86,3.49,2.31875960329655,28.915662650602407
576289,Category Promotion,2024-07-26,All,SMS,8268,127,96,4544.8,7695.17,3.58,1.536042573778423,75.59055118110236
999216,App Push Notification,2024-07-26,Premium,Social Media,6504,442,46,3885.79,5767.99,3.03,6.7958179581795815,10.407239819004525
701672,Email Campaign,2024-07-26,Premium,App,3547,165,87,1393.64,8702.52,3.59,4.6518184381167185,52.72727272727272
471493,Referral Program,2024-07-26,Inactive,Email,6334,113,22,3399.33,9732.13,2.47,1.7840227344490054,19.469026548672566
307715,New User Discount,2024-07-25,Inactive,Social Media,1129,691,71,3574.55,4019.62,2.84,61.20460584588131,10.274963820549928
492367,Weekend Special,2024-07-25,Inactive,SMS,2707,193,92,4107.16,3062.0,2.21,7.12966383450314,47.66839378238342
985046,Festival Offer,2024-07-25,Premium,Social Media,3835,847,87,3629.31,4203.62,2.26,22.086049543676662,10.271546635182998
915785,Flash Sale,2024-07-25,Premium,Email,2094,314,96,2866.56,7832.03,1.6,14.995224450811842,30.573248407643312
808285,Membership Drive,2024-07-25,New Users,Social Media,1483,654,25,1631.96,4492.13,3.31,44.099797707349964,3.82262996941896
209815,Category Promotion,2024-07-25,Inactive,Social Media,5775,339,31,1338.81,5303.28,2.08,5.87012987012987,9.144542772861357
538814,App Push Notification,2024-07-25,New Users,Email,3384,288,94,3041.61,6123.9,3.63,8.51063829787234,32.63888888888889
691665,Email Campaign,2024-07-25,Premium,App,5437,765,89,3726.36,6169.71,1.78,14.07025933419165,11.633986928104575
897533,Referral Program,2024-07-25,Premium,Email,6458,727,77,1682.87,5269.8,2.17,11.25735521833385,10.591471801925723
335328,New User Discount,2024-07-24,Inactive,Email,8230,570,98,4491.39,5311.63,2.15,6.925880923450791,17.192982456140353
234930,Weekend Special,2024-07-24,All,Social Media,3135,830,25,3881.66,2497.19,3.91,26.475279106858054,3.0120481927710845
979341,Festival Offer,2024-07-24,All,App,8090,553,56,4419.59,6470.58,3.14,6.835599505562423,10.126582278481013
878275,Flash Sale,2024-07-24,All,Email,5494,582,63,1753.58,5892.87,3.4,10.593374590462322,10.824742268041238
258348,Membership Drive,2024-07-24,New Users,SMS,3169,172,33,3977.27,9975.81,3.73,5.427579678131903,19.186046511627907
454374,Category Promotion,2024-07-24,New Users,Social Media,7356,656,68,3513.48,9177.68,1.95,8.9178901576944,10.365853658536585
656922,App Push Notification,2024-07-24,Inactive,App,3666,343,74,4496.52,2109.29,1.83,9.356246590289144,21.574344023323615
400959,Email Campaign,2024-07-24,Premium,Email,9453,385,33,3914.18,7660.34,1.71,4.072781127684333,8.571428571428571
558809,Referral Program,2024-07-24,All,Social Media,3826,852,83,2081.05,9199.43,2.45,22.268687924725562,9.741784037558686
149455,New User Discount,2024-07-23,All,SMS,5385,858,55,1721.38,7136.35,3.82,15.933147632311979,6.41025641025641
179090,Weekend Special,2024-07-23,Inactive,Social Media,7563,388,33,3823.92,3005.46,3.15,5.130239323019966,8.505154639175258
641032,Festival Offer,2024-07-23,Premium,Email,7685,956,17,3082.14,8221.14,1.89,12.439817826935588,1.778242677824268
906585,Flash Sale,2024-07-23,Inactive,SMS,9114,987,18,1571.3,9061.27,3.75,10.829493087557603,1.82370820668693
605995,Membership Drive,2024-07-23,Premium,Email,3932,797,23,3481.37,7664.15,3.16,20.269582909460834,2.8858218318695106
837216,Category Promotion,2024-07-23,All,Social Media,8545,196,11,2185.45,4568.82,3.5,2.293739028671738,5.612244897959184
220469,App Push Notification,2024-07-23,Premium,App,3611,373,63,1134.99,4552.32,3.89,10.32954860149543,16.890080428954423
451486,Email Campaign,2024-07-23,Inactive,App,8047,645,63,1257.39,8013.88,3.81,8.015409469367466,9.767441860465116
591766,Referral Program,2024-07-23,New Users,App,2318,798,90,4113.87,9547.25,2.28,34.42622950819672,11.278195488721805
174479,New User Discount,2024-07-22,All,Social Media,3799,998,24,3398.23,7590.79,2.84,26.27007107133456,2.404809619238477
306822,Weekend Special,2024-07-22,New Users,Email,4804,438,74,2015.84,3411.08,3.17,9.117402164862614,16.894977168949772
915788,Festival Offer,2024-07-22,New Users,Social Media,4050,654,19,4875.93,9495.08,2.9,16.14814814814815,2.90519877675841
596227,Flash Sale,2024-07-22,New Users,Email,4091,282,27,3719.26,9449.68,3.34,6.893180151552188,9.574468085106384
23552,Membership Drive,2024-07-22,All,SMS,8825,282,16,1657.29,3088.76,2.66,3.1954674220963173,5.673758865248227
109358,Category Promotion,2024-07-22,Inactive,SMS,2484,817,88,3937.89,7277.89,1.98,32.890499194847024,10.771113831089352
751406,App Push Notification,2024-07-22,New Users,SMS,4209,381,89,1582.35,5557.25,1.94,9.052031361368496,23.35958005249344
408608,Email Campaign,2024-07-22,Inactive,Email,1846,753,15,2876.16,2056.14,3.89,40.79089924160347,1.9920318725099602
282735,Referral Program,2024-07-22,All,Email,5297,669,95,2929.05,9928.88,3.16,12.629790447423069,14.200298953662182
371941,New User Discount,2024-07-21,New Users,App,1347,547,74,1024.0,3800.89,3.1,40.60876020786934,13.528336380255942
436061,Weekend Special,2024-07-21,All,App,4015,632,87,4323.49,2193.03,2.94,15.740971357409714,13.765822784810128
246987,Festival Offer,2024-07-21,Premium,SMS,1768,256,64,2270.07,3531.3,2.74,14.479638009049776,25.0
951363,Flash Sale,2024-07-21,Inactive,SMS,5110,298,54,4827.04,9804.36,2.96,5.8317025440313115,18.120805369127517
2988,Membership Drive,2024-07-21,Inactive,App,8472,701,51,3923.89,3691.64,1.51,8.274315391879131,7.275320970042796
415707,Category Promotion,2024-07-21,New Users,Email,6666,405,92,2106.13,3481.58,3.41,6.075607560756076,22.71604938271605
208932,App Push Notification,2024-07-21,New Users,Social Media,9557,611,12,3257.03,3076.44,3.66,6.393219629590876,1.9639934533551555
702383,Email Campaign,2024-07-21,Inactive,Email,3976,687,29,3378.54,3248.42,2.41,17.27867203219316,4.2212518195050945
789166,Referral Program,2024-07-21,Inactive,App,2361,173,93,2182.0,2309.55,2.71,7.327403642524353,53.75722543352601
733320,New User Discount,2024-07-20,New Users,Social Media,5217,673,97,2226.61,3176.98,2.27,12.900134176729921,14.413075780089152
664577,Weekend Special,2024-07-20,New Users,SMS,8025,874,11,3169.96,5378.85,3.26,10.890965732087228,1.2585812356979404
50715,Festival Offer,2024-07-20,Inactive,Email,9611,902,63,1329.49,7553.54,1.96,9.385079596295911,6.984478935698448
573344,Flash Sale,2024-07-20,Premium,Email,3379,865,85,1213.41,7983.76,3.86,25.599289730689552,9.826589595375722
978121,Membership Drive,2024-07-20,All,Social Media,2073,565,60,1486.24,5993.41,2.26,27.25518572117704,10.619469026548673
317794,Category Promotion,2024-07-20,All,Email,3314,382,82,3278.02,5656.04,2.38,11.526855763427882,21.465968586387437
110614,App Push Notification,2024-07-20,Inactive,Email,4130,959,66,3815.76,7480.82,2.5,23.220338983050848,6.882168925964546
913714,Email Campaign,2024-07-20,Premium,SMS,3892,530,33,4972.08,9082.47,3.32,13.617677286742037,6.226415094339623
379833,Referral Program,2024-07-20,Inactive,App,9875,527,90,4312.88,6111.33,2.96,5.336708860759494,17.077798861480076
502855,New User Discount,2024-07-19,All,App,1082,480,34,1650.2,7354.26,3.91,44.36229205175601,7.083333333333333
234616,Weekend Special,2024-07-19,New Users,Email,3551,739,59,4340.54,5844.89,3.99,20.811039143903127,7.983761840324763
97633,Festival Offer,2024-07-19,Premium,Social Media,2598,326,10,4043.62,4715.53,3.09,12.548113933795227,3.067484662576687
464736,Flash Sale,2024-07-19,All,Social Media,7155,158,92,1324.52,4773.46,3.83,2.2082459818308875,58.22784810126582
353262,Membership Drive,2024-07-19,All,Social Media,9944,551,87,3411.38,8506.09,3.38,5.541029766693484,15.789473684210526
943724,Category Promotion,2024-07-19,Inactive,App,8474,678,65,4335.04,5372.35,2.55,8.000944064196364,9.587020648967552
975447,App Push Notification,2024-07-19,Premium,App,2217,390,79,3183.66,8925.23,2.25,17.591339648173207,20.256410256410255
964738,Email Campaign,2024-07-19,New Users,App,4415,931,26,2594.55,2915.95,3.61,21.087202718006797,2.7926960257787328
88024,Referral Program,2024-07-19,Premium,Email,1201,866,11,1443.96,5404.69,3.82,72.10657785179018,1.2702078521939952
760467,New User Discount,2024-07-18,Inactive,App,5229,638,18,4087.39,6210.84,2.74,12.201185695161598,2.8213166144200628
834572,Weekend Special,2024-07-18,Inactive,Email,4796,572,19,1237.44,3298.31,3.46,11.926605504587156,3.3216783216783217
342113,Festival Offer,2024-07-18,New Users,SMS,3407,705,39,3489.26,8606.84,3.13,20.692691517464045,5.531914893617021
882119,Flash Sale,2024-07-18,All,Social Media,2364,872,50,2932.34,3092.27,3.9,36.88663282571912,5.73394495412844
752217,Membership Drive,2024-07-18,Premium,Email,9073,750,65,1530.69,8440.89,3.34,8.266284580623829,8.666666666666668
783705,Category Promotion,2024-07-18,New Users,App,7715,851,18,3437.52,2328.8,1.91,11.03046014257939,2.1151586368977675
183782,App Push Notification,2024-07-18,All,Email,2867,918,86,4764.01,8747.87,1.52,32.01953261248692,9.368191721132897
757777,Email Campaign,2024-07-18,New Users,Email,2090,447,25,4475.46,2201.66,2.25,21.38755980861244,5.592841163310962
744292,Referral Program,2024-07-18,All,Social Media,4068,258,61,3514.21,4806.66,2.82,6.342182890855458,23.643410852713178
655671,New User Discount,2024-07-17,Inactive,Social Media,3976,190,77,1307.47,5541.21,3.55,4.778672032193159,40.526315789473685
920261,Weekend Special,2024-07-17,Inactive,SMS,2029,989,50,1849.29,8274.93,2.56,48.74322326269098,5.055611729019211
799160,Festival Offer,2024-07-17,New Users,App,6115,862,99,1592.4,7968.14,2.42,14.09648405560098,11.48491879350348
12627,Flash Sale,2024-07-17,All,Social Media,7320,541,31,4870.47,4779.9,1.93,7.390710382513661,5.730129390018484
714528,Membership Drive,2024-07-17,Premium,App,5213,944,100,1844.61,7292.98,2.07,18.108574717053518,10.59322033898305
333795,Category Promotion,2024-07-17,Premium,App,8353,186,59,3201.53,8200.55,2.75,2.226744882078295,31.72043010752688
70917,App Push Notification,2024-07-17,All,SMS,3656,800,80,1558.91,4051.96,3.92,21.88183807439825,10.0
